ccode,year,gender,age_group,edu_ilo,neet_fc
GIN,2023,Male,55-64,Upper Secondary,0.2861674793687278
GIN,2024,Male,55-64,Upper Secondary,0.2400476107201789
GIN,2025,Male,55-64,Upper Secondary,0.2400476107201789
GMB,2015,Male,55-64,Lower Secondary,0.4009745312869627
GMB,2016,Male,55-64,Lower Secondary,0.2685172695247514
GMB,2017,Male,55-64,Lower Secondary,0.3566744983148853
GMB,2018,Male,55-64,Lower Secondary,0.331224567374065
GMB,2019,Male,55-64,Lower Secondary,0.1856313952414897
GMB,2020,Male,55-64,Lower Secondary,0.3405087979347261
GMB,2021,Male,55-64,Lower Secondary,0.2647966967580666
GMB,2022,Male,55-64,Lower Secondary,0.1913708045669955
GMB,2023,Male,55-64,Lower Secondary,0.5297161876768332
GMB,2024,Male,55-64,Lower Secondary,0.2831329465648475
GMB,2025,Male,55-64,Lower Secondary,0.2831329465648475
GMB,2015,Male,55-64,No Education,0.1726675231169708
GMB,2016,Male,55-64,No Education,0.1323037842523552
GMB,2017,Male,55-64,No Education,0.233354824563683
GMB,2018,Male,55-64,No Education,0.2019539829784964
GMB,2019,Male,55-64,No Education,0.1133017826607871
GMB,2020,Male,55-64,No Education,0.2027169676613625
GMB,2021,Male,55-64,No Education,0.3143447072753015
GMB,2022,Male,55-64,No Education,0.2635397098099937
GMB,2023,Male,55-64,No Education,0.61168587817222
GMB,2024,Male,55-64,No Education,0.3972098688122235
GMB,2025,Male,55-64,No Education,0.3972098688122235
GMB,2015,Male,55-64,Primary,0.2993493073986499
GMB,2016,Male,55-64,Primary,0.1984956583950859
GMB,2017,Male,55-64,Primary,0.2607960234117251
GMB,2018,Male,55-64,Primary,0.2859564439376275
GMB,2019,Male,55-64,Primary,0.1404918002006468
GMB,2020,Male,55-64,Primary,0.240520400905272
GMB,2021,Male,55-64,Primary,0.182134747260606
GMB,2022,Male,55-64,Primary,0.1809261736651715
GMB,2023,Male,55-64,Primary,0.5557813848396306
GMB,2024,Male,55-64,Primary,0.2497914749529047
GMB,2025,Male,55-64,Primary,0.2497914749529047
GMB,2015,Male,55-64,Tertiary,0.157287475994395
GMB,2016,Male,55-64,Tertiary,0.1317190868403051
GMB,2017,Male,55-64,Tertiary,0.1390239609959252
GMB,2018,Male,55-64,Tertiary,0.0927465644108921
GMB,2019,Male,55-64,Tertiary,0.1506305521446952
GMB,2020,Male,55-64,Tertiary,0.1795274713239124
GMB,2021,Male,55-64,Tertiary,0.3512931579293181
GMB,2022,Male,55-64,Tertiary,0.1603328820684377
GMB,2023,Male,55-64,Tertiary,0.2293492948646783
GMB,2024,Male,55-64,Tertiary,0.3233552335849415
GMB,2025,Male,55-64,Tertiary,0.3233552335849415
GMB,2015,Male,55-64,Upper Secondary,0.2561147165891866
GMB,2016,Male,55-64,Upper Secondary,0.1876049583066553
GMB,2017,Male,55-64,Upper Secondary,0.1644632675358114
GMB,2018,Male,55-64,Upper Secondary,0.2585315187953452
GMB,2019,Male,55-64,Upper Secondary,0.1772543013126185
GMB,2020,Male,55-64,Upper Secondary,0.2698923449291247
GMB,2021,Male,55-64,Upper Secondary,0.2052240920604424
GMB,2022,Male,55-64,Upper Secondary,0.2286634466656379
GMB,2023,Male,55-64,Upper Secondary,0.3790435046998265
GMB,2024,Male,55-64,Upper Secondary,0.2400476107201789
GMB,2025,Male,55-64,Upper Secondary,0.2400476107201789
GNB,2015,Male,55-64,Lower Secondary,0.4009745312869627
GNB,2016,Male,55-64,Lower Secondary,0.2685172695247514
GNB,2017,Male,55-64,Lower Secondary,0.3566744983148853
GNB,2018,Male,55-64,Lower Secondary,0.1230383928773981
GNB,2019,Male,55-64,Lower Secondary,0.1836239116947196
GNB,2020,Male,55-64,Lower Secondary,0.3405087979347261
GNB,2021,Male,55-64,Lower Secondary,0.2647966967580666
GNB,2022,Male,55-64,Lower Secondary,0.1428387760774074
GNB,2023,Male,55-64,Lower Secondary,0.2899800724731369
GNB,2024,Male,55-64,Lower Secondary,0.2831329465648475
GNB,2025,Male,55-64,Lower Secondary,0.2831329465648475
GNB,2015,Male,55-64,No Education,0.1726675231169708
GNB,2016,Male,55-64,No Education,0.1323037842523552
GNB,2017,Male,55-64,No Education,0.233354824563683
GNB,2018,Male,55-64,No Education,0.2520690883785094
GNB,2019,Male,55-64,No Education,0.1133017826607871
GNB,2020,Male,55-64,No Education,0.2027169676613625
GNB,2021,Male,55-64,No Education,0.3143447072753015
GNB,2022,Male,55-64,No Education,0.0984461758913859
GNB,2023,Male,55-64,No Education,0.528687182681869
GNB,2024,Male,55-64,No Education,0.3972098688122235
GNB,2025,Male,55-64,No Education,0.3972098688122235
GNB,2015,Male,55-64,Primary,0.2993493073986499
GNB,2016,Male,55-64,Primary,0.1984956583950859
GNB,2017,Male,55-64,Primary,0.2607960234117251
GNB,2018,Male,55-64,Primary,0.1062228613473808
GNB,2019,Male,55-64,Primary,0.1389724721958553
GNB,2020,Male,55-64,Primary,0.240520400905272
GNB,2021,Male,55-64,Primary,0.182134747260606
GNB,2022,Male,55-64,Primary,0.1350429249914884
GNB,2023,Male,55-64,Primary,0.3042488223020657
GNB,2024,Male,55-64,Primary,0.2497914749529047
GNB,2025,Male,55-64,Primary,0.2497914749529047
GNB,2015,Male,55-64,Tertiary,0.157287475994395
GNB,2016,Male,55-64,Tertiary,0.1317190868403051
GNB,2017,Male,55-64,Tertiary,0.1390239609959252
GNB,2018,Male,55-64,Tertiary,0.2210614556197453
GNB,2019,Male,55-64,Tertiary,0.0672735220558029
GNB,2020,Male,55-64,Tertiary,0.1795274713239124
GNB,2021,Male,55-64,Tertiary,0.3512931579293181
GNB,2022,Male,55-64,Tertiary,0.1603328820684377
GNB,2023,Male,55-64,Tertiary,0.3111796613731055
GNB,2024,Male,55-64,Tertiary,0.3233552335849415
GNB,2025,Male,55-64,Tertiary,0.3233552335849415
GNB,2015,Male,55-64,Upper Secondary,0.2561147165891866
GNB,2016,Male,55-64,Upper Secondary,0.1876049583066553
GNB,2017,Male,55-64,Upper Secondary,0.1644632675358114
GNB,2018,Male,55-64,Upper Secondary,0.1025212719811619
GNB,2019,Male,55-64,Upper Secondary,0.1950091024962933
GNB,2020,Male,55-64,Upper Secondary,0.2698923449291247
GNB,2021,Male,55-64,Upper Secondary,0.2052240920604424
GNB,2022,Male,55-64,Upper Secondary,0.3620604523643368
GNB,2023,Male,55-64,Upper Secondary,0.2861674793687278
GNB,2024,Male,55-64,Upper Secondary,0.2400476107201789
GNB,2025,Male,55-64,Upper Secondary,0.2400476107201789
GNQ,2015,Male,55-64,Lower Secondary,0.4009745312869627
GNQ,2016,Male,55-64,Lower Secondary,0.2685172695247514
GNQ,2017,Male,55-64,Lower Secondary,0.3566744983148853
GNQ,2018,Male,55-64,Lower Secondary,0.3114380901750698
GNQ,2019,Male,55-64,Lower Secondary,0.1856313952414897
GNQ,2020,Male,55-64,Lower Secondary,0.3405087979347261
GNQ,2021,Male,55-64,Lower Secondary,0.2647966967580666
GNQ,2022,Male,55-64,Lower Secondary,0.1913708045669955
GNQ,2023,Male,55-64,Lower Secondary,0.2899800724731369
GNQ,2024,Male,55-64,Lower Secondary,0.2831329465648475
GNQ,2025,Male,55-64,Lower Secondary,0.2831329465648475
GNQ,2015,Male,55-64,No Education,0.1726675231169708
GNQ,2016,Male,55-64,No Education,0.1323037842523552
GNQ,2017,Male,55-64,No Education,0.233354824563683
GNQ,2018,Male,55-64,No Education,0.2208928309494315
GNQ,2019,Male,55-64,No Education,0.1133017826607871
GNQ,2020,Male,55-64,No Education,0.2027169676613625
GNQ,2021,Male,55-64,No Education,0.3143447072753015
GNQ,2022,Male,55-64,No Education,0.2635397098099937
GNQ,2023,Male,55-64,No Education,0.528687182681869
GNQ,2024,Male,55-64,No Education,0.3972098688122235
GNQ,2025,Male,55-64,No Education,0.3972098688122235
GNQ,2015,Male,55-64,Primary,0.2993493073986499
GNQ,2016,Male,55-64,Primary,0.1984956583950859
GNQ,2017,Male,55-64,Primary,0.2607960234117251
GNQ,2018,Male,55-64,Primary,0.2688741643750498
GNQ,2019,Male,55-64,Primary,0.1404918002006468
GNQ,2020,Male,55-64,Primary,0.240520400905272
GNQ,2021,Male,55-64,Primary,0.182134747260606
GNQ,2022,Male,55-64,Primary,0.1809261736651715
GNQ,2023,Male,55-64,Primary,0.3042488223020657
GNQ,2024,Male,55-64,Primary,0.2497914749529047
GNQ,2025,Male,55-64,Primary,0.2497914749529047
GNQ,2015,Male,55-64,Tertiary,0.157287475994395
GNQ,2016,Male,55-64,Tertiary,0.1317190868403051
GNQ,2017,Male,55-64,Tertiary,0.1390239609959252
GNQ,2018,Male,55-64,Tertiary,0.2210614556197453
GNQ,2019,Male,55-64,Tertiary,0.1506305521446952
GNQ,2020,Male,55-64,Tertiary,0.1795274713239124
GNQ,2021,Male,55-64,Tertiary,0.3512931579293181
GNQ,2022,Male,55-64,Tertiary,0.1603328820684377
GNQ,2023,Male,55-64,Tertiary,0.3111796613731055
GNQ,2024,Male,55-64,Tertiary,0.3233552335849415
GNQ,2025,Male,55-64,Tertiary,0.3233552335849415
GNQ,2015,Male,55-64,Upper Secondary,0.2561147165891866
GNQ,2016,Male,55-64,Upper Secondary,0.1876049583066553
GNQ,2017,Male,55-64,Upper Secondary,0.1644632675358114
GNQ,2018,Male,55-64,Upper Secondary,0.1914514455463289
GNQ,2019,Male,55-64,Upper Secondary,0.1772543013126185
GNQ,2020,Male,55-64,Upper Secondary,0.2698923449291247
GNQ,2021,Male,55-64,Upper Secondary,0.2052240920604424
GNQ,2022,Male,55-64,Upper Secondary,0.2286634466656379
GNQ,2023,Male,55-64,Upper Secondary,0.2861674793687278
GNQ,2024,Male,55-64,Upper Secondary,0.2400476107201789
GNQ,2025,Male,55-64,Upper Secondary,0.2400476107201789
KEN,2015,Male,55-64,Lower Secondary,0.4009745312869627
KEN,2016,Male,55-64,Lower Secondary,0.1475685199856305
KEN,2017,Male,55-64,Lower Secondary,0.3566744983148853
KEN,2018,Male,55-64,Lower Secondary,0.3114380901750698
KEN,2019,Male,55-64,Lower Secondary,0.1050430974056177
KEN,2020,Male,55-64,Lower Secondary,0.3405087979347261
KEN,2021,Male,55-64,Lower Secondary,0.1415123840524647
KEN,2022,Male,55-64,Lower Secondary,0.3657071885383077
KEN,2023,Male,55-64,Lower Secondary,0.2899800724731369
KEN,2024,Male,55-64,Lower Secondary,0.2831329465648475
KEN,2025,Male,55-64,Lower Secondary,0.2831329465648475
KEN,2015,Male,55-64,No Education,0.1726675231169708
KEN,2016,Male,55-64,No Education,0.1323138156257916
KEN,2017,Male,55-64,No Education,0.233354824563683
KEN,2018,Male,55-64,No Education,0.2208928309494315
KEN,2019,Male,55-64,No Education,0.0997720151310725
KEN,2020,Male,55-64,No Education,0.2027169676613625
KEN,2021,Male,55-64,No Education,0.4178467775440032
KEN,2022,Male,55-64,No Education,0.7269739902390532
KEN,2023,Male,55-64,No Education,0.528687182681869
KEN,2024,Male,55-64,No Education,0.3972098688122235
KEN,2025,Male,55-64,No Education,0.3972098688122235
KEN,2015,Male,55-64,Primary,0.2993493073986499
KEN,2016,Male,55-64,Primary,0.1090868776700266
KEN,2017,Male,55-64,Primary,0.2607960234117251
KEN,2018,Male,55-64,Primary,0.2688741643750498
KEN,2019,Male,55-64,Primary,0.0794999888567809
KEN,2020,Male,55-64,Primary,0.240520400905272
KEN,2021,Male,55-64,Primary,0.0973362682359681
KEN,2022,Male,55-64,Primary,0.3457476309084542
KEN,2023,Male,55-64,Primary,0.3042488223020657
KEN,2024,Male,55-64,Primary,0.2497914749529047
KEN,2025,Male,55-64,Primary,0.2497914749529047
KEN,2015,Male,55-64,Tertiary,0.157287475994395
KEN,2016,Male,55-64,Tertiary,0.0208908232131596
KEN,2017,Male,55-64,Tertiary,0.1390239609959252
KEN,2018,Male,55-64,Tertiary,0.2210614556197453
KEN,2019,Male,55-64,Tertiary,0.3193321677867314
KEN,2020,Male,55-64,Tertiary,0.1795274713239124
KEN,2021,Male,55-64,Tertiary,0.1299708370003156
KEN,2022,Male,55-64,Tertiary,0.1134866056848409
KEN,2023,Male,55-64,Tertiary,0.3111796613731055
KEN,2024,Male,55-64,Tertiary,0.3233552335849415
KEN,2025,Male,55-64,Tertiary,0.3233552335849415
KEN,2015,Male,55-64,Upper Secondary,0.2561147165891866
KEN,2016,Male,55-64,Upper Secondary,0.089306086403368
KEN,2017,Male,55-64,Upper Secondary,0.1644632675358114
KEN,2018,Male,55-64,Upper Secondary,0.1914514455463289
KEN,2019,Male,55-64,Upper Secondary,0.2232787404438319
KEN,2020,Male,55-64,Upper Secondary,0.2698923449291247
KEN,2021,Male,55-64,Upper Secondary,0.1181458388642714
KEN,2022,Male,55-64,Upper Secondary,0.2286634466656379
KEN,2023,Male,55-64,Upper Secondary,0.2861674793687278
KEN,2024,Male,55-64,Upper Secondary,0.2400476107201789
KEN,2025,Male,55-64,Upper Secondary,0.2400476107201789
LBR,2015,Male,55-64,Lower Secondary,0.4009745312869627
LBR,2016,Male,55-64,Lower Secondary,0.4339611678669248
LBR,2017,Male,55-64,Lower Secondary,0.2583116970419689
LBR,2018,Male,55-64,Lower Secondary,0.3114380901750698
LBR,2019,Male,55-64,Lower Secondary,0.1856313952414897
LBR,2020,Male,55-64,Lower Secondary,0.3405087979347261
LBR,2021,Male,55-64,Lower Secondary,0.2647966967580666
LBR,2022,Male,55-64,Lower Secondary,0.1913708045669955
LBR,2023,Male,55-64,Lower Secondary,0.2899800724731369
LBR,2024,Male,55-64,Lower Secondary,0.2831329465648475
LBR,2025,Male,55-64,Lower Secondary,0.2831329465648475
LBR,2015,Male,55-64,No Education,0.1726675231169708
LBR,2016,Male,55-64,No Education,0.1091714371080735
LBR,2017,Male,55-64,No Education,0.3838755829764961
LBR,2018,Male,55-64,No Education,0.2208928309494315
LBR,2019,Male,55-64,No Education,0.1133017826607871
LBR,2020,Male,55-64,No Education,0.2027169676613625
LBR,2021,Male,55-64,No Education,0.3143447072753015
LBR,2022,Male,55-64,No Education,0.2635397098099937
LBR,2023,Male,55-64,No Education,0.528687182681869
LBR,2024,Male,55-64,No Education,0.3972098688122235
LBR,2025,Male,55-64,No Education,0.3972098688122235
LBR,2015,Male,55-64,Primary,0.2993493073986499
LBR,2016,Male,55-64,Primary,0.320796527858725
LBR,2017,Male,55-64,Primary,0.1888743482013845
LBR,2018,Male,55-64,Primary,0.2688741643750498
LBR,2019,Male,55-64,Primary,0.1404918002006468
LBR,2020,Male,55-64,Primary,0.240520400905272
LBR,2021,Male,55-64,Primary,0.182134747260606
LBR,2022,Male,55-64,Primary,0.1809261736651715
LBR,2023,Male,55-64,Primary,0.3042488223020657
LBR,2024,Male,55-64,Primary,0.2497914749529047
LBR,2025,Male,55-64,Primary,0.2497914749529047
LBR,2015,Male,55-64,Tertiary,0.157287475994395
LBR,2016,Male,55-64,Tertiary,0.1317190868403051
LBR,2017,Male,55-64,Tertiary,0.1390239609959252
LBR,2018,Male,55-64,Tertiary,0.2210614556197453
LBR,2019,Male,55-64,Tertiary,0.1506305521446952
LBR,2020,Male,55-64,Tertiary,0.1795274713239124
LBR,2021,Male,55-64,Tertiary,0.3512931579293181
LBR,2022,Male,55-64,Tertiary,0.1603328820684377
LBR,2023,Male,55-64,Tertiary,0.3111796613731055
LBR,2024,Male,55-64,Tertiary,0.3233552335849415
LBR,2025,Male,55-64,Tertiary,0.3233552335849415
LBR,2015,Male,55-64,Upper Secondary,0.2561147165891866
LBR,2016,Male,55-64,Upper Secondary,0.4046890629801029
LBR,2017,Male,55-64,Upper Secondary,0.2179174452776512
LBR,2018,Male,55-64,Upper Secondary,0.1914514455463289
LBR,2019,Male,55-64,Upper Secondary,0.1772543013126185
LBR,2020,Male,55-64,Upper Secondary,0.2698923449291247
LBR,2021,Male,55-64,Upper Secondary,0.2052240920604424
LBR,2022,Male,55-64,Upper Secondary,0.2286634466656379
LBR,2023,Male,55-64,Upper Secondary,0.2861674793687278
LBR,2024,Male,55-64,Upper Secondary,0.2400476107201789
LBR,2025,Male,55-64,Upper Secondary,0.2400476107201789
LBY,2015,Male,55-64,Lower Secondary,0.4009745312869627
LBY,2016,Male,55-64,Lower Secondary,0.2685172695247514
LBY,2017,Male,55-64,Lower Secondary,0.3566744983148853
LBY,2018,Male,55-64,Lower Secondary,0.3114380901750698
LBY,2019,Male,55-64,Lower Secondary,0.1856313952414897
LBY,2020,Male,55-64,Lower Secondary,0.3405087979347261
LBY,2021,Male,55-64,Lower Secondary,0.2647966967580666
LBY,2022,Male,55-64,Lower Secondary,0.1913708045669955
LBY,2023,Male,55-64,Lower Secondary,0.2899800724731369
LBY,2024,Male,55-64,Lower Secondary,0.2831329465648475
LBY,2025,Male,55-64,Lower Secondary,0.2831329465648475
LBY,2015,Male,55-64,No Education,0.1726675231169708
LBY,2016,Male,55-64,No Education,0.1323037842523552
LBY,2017,Male,55-64,No Education,0.233354824563683
LBY,2018,Male,55-64,No Education,0.2208928309494315
LBY,2019,Male,55-64,No Education,0.1133017826607871
LBY,2020,Male,55-64,No Education,0.2027169676613625
LBY,2021,Male,55-64,No Education,0.3143447072753015
LBY,2022,Male,55-64,No Education,0.2635397098099937
LBY,2023,Male,55-64,No Education,0.528687182681869
LBY,2024,Male,55-64,No Education,0.3972098688122235
LBY,2025,Male,55-64,No Education,0.3972098688122235
LBY,2015,Male,55-64,Primary,0.2993493073986499
LBY,2016,Male,55-64,Primary,0.1984956583950859
LBY,2017,Male,55-64,Primary,0.2607960234117251
LBY,2018,Male,55-64,Primary,0.2688741643750498
LBY,2019,Male,55-64,Primary,0.1404918002006468
LBY,2020,Male,55-64,Primary,0.240520400905272
LBY,2021,Male,55-64,Primary,0.182134747260606
LBY,2022,Male,55-64,Primary,0.1809261736651715
LBY,2023,Male,55-64,Primary,0.3042488223020657
LBY,2024,Male,55-64,Primary,0.2497914749529047
LBY,2025,Male,55-64,Primary,0.2497914749529047
LBY,2015,Male,55-64,Tertiary,0.157287475994395
LBY,2016,Male,55-64,Tertiary,0.1317190868403051
LBY,2017,Male,55-64,Tertiary,0.1390239609959252
LBY,2018,Male,55-64,Tertiary,0.2210614556197453
LBY,2019,Male,55-64,Tertiary,0.1506305521446952
LBY,2020,Male,55-64,Tertiary,0.1795274713239124
LBY,2021,Male,55-64,Tertiary,0.3512931579293181
LBY,2022,Male,55-64,Tertiary,0.1603328820684377
LBY,2023,Male,55-64,Tertiary,0.3111796613731055
LBY,2024,Male,55-64,Tertiary,0.3233552335849415
LBY,2025,Male,55-64,Tertiary,0.3233552335849415
LBY,2015,Male,55-64,Upper Secondary,0.2561147165891866
LBY,2016,Male,55-64,Upper Secondary,0.1876049583066553
LBY,2017,Male,55-64,Upper Secondary,0.1644632675358114
LBY,2018,Male,55-64,Upper Secondary,0.1914514455463289
LBY,2019,Male,55-64,Upper Secondary,0.1772543013126185
LBY,2020,Male,55-64,Upper Secondary,0.2698923449291247
LBY,2021,Male,55-64,Upper Secondary,0.2052240920604424
LBY,2022,Male,55-64,Upper Secondary,0.2286634466656379
LBY,2023,Male,55-64,Upper Secondary,0.2861674793687278
LBY,2024,Male,55-64,Upper Secondary,0.2400476107201789
LBY,2025,Male,55-64,Upper Secondary,0.2400476107201789
LSO,2015,Male,55-64,Lower Secondary,0.4009745312869627
LSO,2016,Male,55-64,Lower Secondary,0.2685172695247514
LSO,2017,Male,55-64,Lower Secondary,0.3566744983148853
LSO,2018,Male,55-64,Lower Secondary,0.3114380901750698
LSO,2019,Male,55-64,Lower Secondary,0.4225904948038076
LSO,2020,Male,55-64,Lower Secondary,0.3405087979347261
LSO,2021,Male,55-64,Lower Secondary,0.2647966967580666
LSO,2022,Male,55-64,Lower Secondary,0.1913708045669955
LSO,2023,Male,55-64,Lower Secondary,0.2899800724731369
LSO,2024,Male,55-64,Lower Secondary,0.5910618798848265
LSO,2025,Male,55-64,Lower Secondary,0.5910618798848265
LSO,2015,Male,55-64,No Education,0.1726675231169708
LSO,2016,Male,55-64,No Education,0.1323037842523552
LSO,2017,Male,55-64,No Education,0.233354824563683
LSO,2018,Male,55-64,No Education,0.2208928309494315
LSO,2019,Male,55-64,No Education,0.1133017826607871
LSO,2020,Male,55-64,No Education,0.2027169676613625
LSO,2021,Male,55-64,No Education,0.3143447072753015
LSO,2022,Male,55-64,No Education,0.2635397098099937
LSO,2023,Male,55-64,No Education,0.528687182681869
LSO,2024,Male,55-64,No Education,0.3972098688122235
LSO,2025,Male,55-64,No Education,0.3972098688122235
LSO,2015,Male,55-64,Primary,0.2993493073986499
LSO,2016,Male,55-64,Primary,0.1984956583950859
LSO,2017,Male,55-64,Primary,0.2607960234117251
LSO,2018,Male,55-64,Primary,0.2688741643750498
LSO,2019,Male,55-64,Primary,0.3198300550692589
LSO,2020,Male,55-64,Primary,0.240520400905272
LSO,2021,Male,55-64,Primary,0.182134747260606
LSO,2022,Male,55-64,Primary,0.1809261736651715
LSO,2023,Male,55-64,Primary,0.3042488223020657
LSO,2024,Male,55-64,Primary,0.5214589843964064
LSO,2025,Male,55-64,Primary,0.5214589843964064
LSO,2015,Male,55-64,Tertiary,0.157287475994395
LSO,2016,Male,55-64,Tertiary,0.1317190868403051
LSO,2017,Male,55-64,Tertiary,0.1390239609959252
LSO,2018,Male,55-64,Tertiary,0.2210614556197453
LSO,2019,Male,55-64,Tertiary,0.1506305521446952
LSO,2020,Male,55-64,Tertiary,0.1795274713239124
LSO,2021,Male,55-64,Tertiary,0.3512931579293181
LSO,2022,Male,55-64,Tertiary,0.1603328820684377
LSO,2023,Male,55-64,Tertiary,0.3111796613731055
LSO,2024,Male,55-64,Tertiary,0.6016213953177517
LSO,2025,Male,55-64,Tertiary,0.6016213953177517
LSO,2015,Male,55-64,Upper Secondary,0.2561147165891866
LSO,2016,Male,55-64,Upper Secondary,0.1876049583066553
LSO,2017,Male,55-64,Upper Secondary,0.1644632675358114
LSO,2018,Male,55-64,Upper Secondary,0.1914514455463289
LSO,2019,Male,55-64,Upper Secondary,0.1772543013126185
LSO,2020,Male,55-64,Upper Secondary,0.2698923449291247
LSO,2021,Male,55-64,Upper Secondary,0.2052240920604424
LSO,2022,Male,55-64,Upper Secondary,0.2286634466656379
LSO,2023,Male,55-64,Upper Secondary,0.2861674793687278
LSO,2024,Male,55-64,Upper Secondary,0.4871453007022701
LSO,2025,Male,55-64,Upper Secondary,0.4871453007022701
MAR,2015,Male,55-64,Lower Secondary,0.4009745312869627
MAR,2016,Male,55-64,Lower Secondary,0.2685172695247514
MAR,2017,Male,55-64,Lower Secondary,0.3566744983148853
MAR,2018,Male,55-64,Lower Secondary,0.3114380901750698
MAR,2019,Male,55-64,Lower Secondary,0.1856313952414897
MAR,2020,Male,55-64,Lower Secondary,0.3405087979347261
MAR,2021,Male,55-64,Lower Secondary,0.2647966967580666
MAR,2022,Male,55-64,Lower Secondary,0.1913708045669955
MAR,2023,Male,55-64,Lower Secondary,0.2899800724731369
MAR,2024,Male,55-64,Lower Secondary,0.2831329465648475
MAR,2025,Male,55-64,Lower Secondary,0.2831329465648475
MAR,2015,Male,55-64,No Education,0.1726675231169708
MAR,2016,Male,55-64,No Education,0.1323037842523552
MAR,2017,Male,55-64,No Education,0.233354824563683
MAR,2018,Male,55-64,No Education,0.2208928309494315
MAR,2019,Male,55-64,No Education,0.1133017826607871
MAR,2020,Male,55-64,No Education,0.2027169676613625
MAR,2021,Male,55-64,No Education,0.3143447072753015
MAR,2022,Male,55-64,No Education,0.2635397098099937
MAR,2023,Male,55-64,No Education,0.528687182681869
MAR,2024,Male,55-64,No Education,0.3972098688122235
MAR,2025,Male,55-64,No Education,0.3972098688122235
MAR,2015,Male,55-64,Primary,0.2993493073986499
MAR,2016,Male,55-64,Primary,0.1984956583950859
MAR,2017,Male,55-64,Primary,0.2607960234117251
MAR,2018,Male,55-64,Primary,0.2688741643750498
MAR,2019,Male,55-64,Primary,0.1404918002006468
MAR,2020,Male,55-64,Primary,0.240520400905272
MAR,2021,Male,55-64,Primary,0.182134747260606
MAR,2022,Male,55-64,Primary,0.1809261736651715
MAR,2023,Male,55-64,Primary,0.3042488223020657
MAR,2024,Male,55-64,Primary,0.2497914749529047
MAR,2025,Male,55-64,Primary,0.2497914749529047
MAR,2015,Male,55-64,Tertiary,0.157287475994395
MAR,2016,Male,55-64,Tertiary,0.1317190868403051
MAR,2017,Male,55-64,Tertiary,0.1390239609959252
MAR,2018,Male,55-64,Tertiary,0.2210614556197453
MAR,2019,Male,55-64,Tertiary,0.1506305521446952
MAR,2020,Male,55-64,Tertiary,0.1795274713239124
MAR,2021,Male,55-64,Tertiary,0.3512931579293181
MAR,2022,Male,55-64,Tertiary,0.1603328820684377
MAR,2023,Male,55-64,Tertiary,0.3111796613731055
MAR,2024,Male,55-64,Tertiary,0.3233552335849415
MAR,2025,Male,55-64,Tertiary,0.3233552335849415
MAR,2015,Male,55-64,Upper Secondary,0.2561147165891866
MAR,2016,Male,55-64,Upper Secondary,0.1876049583066553
MAR,2017,Male,55-64,Upper Secondary,0.1644632675358114
MAR,2018,Male,55-64,Upper Secondary,0.1914514455463289
MAR,2019,Male,55-64,Upper Secondary,0.1772543013126185
MAR,2020,Male,55-64,Upper Secondary,0.2698923449291247
MAR,2021,Male,55-64,Upper Secondary,0.2052240920604424
MAR,2022,Male,55-64,Upper Secondary,0.2286634466656379
MAR,2023,Male,55-64,Upper Secondary,0.2861674793687278
MAR,2024,Male,55-64,Upper Secondary,0.2400476107201789
MAR,2025,Male,55-64,Upper Secondary,0.2400476107201789
MDG,2015,Male,55-64,Lower Secondary,0.4009745312869627
MDG,2016,Male,55-64,Lower Secondary,0.2685172695247514
MDG,2017,Male,55-64,Lower Secondary,0.3566744983148853
MDG,2018,Male,55-64,Lower Secondary,0.3114380901750698
MDG,2019,Male,55-64,Lower Secondary,0.1856313952414897
MDG,2020,Male,55-64,Lower Secondary,0.3405087979347261
MDG,2021,Male,55-64,Lower Secondary,0.2647966967580666
MDG,2022,Male,55-64,Lower Secondary,0.1913708045669955
MDG,2023,Male,55-64,Lower Secondary,0.2899800724731369
MDG,2024,Male,55-64,Lower Secondary,0.2831329465648475
MDG,2025,Male,55-64,Lower Secondary,0.2831329465648475
MDG,2015,Male,55-64,No Education,0.1726675231169708
MDG,2016,Male,55-64,No Education,0.1323037842523552
MDG,2017,Male,55-64,No Education,0.233354824563683
MDG,2018,Male,55-64,No Education,0.2208928309494315
MDG,2019,Male,55-64,No Education,0.1133017826607871
MDG,2020,Male,55-64,No Education,0.2027169676613625
MDG,2021,Male,55-64,No Education,0.3143447072753015
MDG,2022,Male,55-64,No Education,0.2635397098099937
MDG,2023,Male,55-64,No Education,0.528687182681869
MDG,2024,Male,55-64,No Education,0.3972098688122235
MDG,2025,Male,55-64,No Education,0.3972098688122235
MDG,2015,Male,55-64,Primary,0.2993493073986499
MDG,2016,Male,55-64,Primary,0.1984956583950859
MDG,2017,Male,55-64,Primary,0.2607960234117251
MDG,2018,Male,55-64,Primary,0.2688741643750498
MDG,2019,Male,55-64,Primary,0.1404918002006468
MDG,2020,Male,55-64,Primary,0.240520400905272
MDG,2021,Male,55-64,Primary,0.182134747260606
MDG,2022,Male,55-64,Primary,0.1809261736651715
MDG,2023,Male,55-64,Primary,0.3042488223020657
MDG,2024,Male,55-64,Primary,0.2497914749529047
MDG,2025,Male,55-64,Primary,0.2497914749529047
MDG,2015,Male,55-64,Tertiary,0.157287475994395
MDG,2016,Male,55-64,Tertiary,0.1317190868403051
MDG,2017,Male,55-64,Tertiary,0.1390239609959252
MDG,2018,Male,55-64,Tertiary,0.2210614556197453
MDG,2019,Male,55-64,Tertiary,0.1506305521446952
MDG,2020,Male,55-64,Tertiary,0.1795274713239124
