ccode,year,edu_ilo,age_group,gender,share_unemp,share_inact
COD,2019,Less than primary,25-54,male,0.00940625,0.24004625
COD,2020,Less than primary,25-54,male,0.00699,0.25774
COD,2021,Less than primary,25-54,male,0.00699,0.25774
COD,2022,Less than primary,25-54,male,0.00699,0.25774
COD,2023,Less than primary,25-54,male,0.00699,0.25774
COD,2024,Less than primary,25-54,male,0.00699,0.25774
COD,2025,Less than primary,25-54,male,0.00699,0.25774
COD,2015,Less than primary,55-64,female,0.00507,0.2708024999999999
COD,2016,Less than primary,55-64,female,0.00507,0.27767
COD,2017,Less than primary,55-64,female,0.00507,0.2845375
COD,2018,Less than primary,55-64,female,0.00507,0.2914049999999999
COD,2019,Less than primary,55-64,female,0.00507,0.2982724999999999
COD,2020,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2021,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2022,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2023,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2024,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2025,Less than primary,55-64,female,0.00507,0.3051399999999999
COD,2015,Less than primary,55-64,male,0.01592,0.22053125
COD,2016,Less than primary,55-64,male,0.01592,0.228605
COD,2017,Less than primary,55-64,male,0.01592,0.23667875
COD,2018,Less than primary,55-64,male,0.01592,0.2447525
COD,2019,Less than primary,55-64,male,0.01592,0.25282625
COD,2020,Less than primary,55-64,male,0.01592,0.2609
COD,2021,Less than primary,55-64,male,0.01592,0.2609
COD,2022,Less than primary,55-64,male,0.01592,0.2609
COD,2023,Less than primary,55-64,male,0.01592,0.2609
COD,2024,Less than primary,55-64,male,0.01592,0.2609
COD,2025,Less than primary,55-64,male,0.01592,0.2609
COD,2015,Lower secondary,15-24,female,0.30862,0.82151
COD,2016,Lower secondary,15-24,female,0.30862,0.82151
COD,2017,Lower secondary,15-24,female,0.30862,0.82151
COD,2018,Lower secondary,15-24,female,0.30862,0.82151
COD,2019,Lower secondary,15-24,female,0.30862,0.82151
COD,2020,Lower secondary,15-24,female,0.30862,0.82151
COD,2021,Lower secondary,15-24,female,0.30862,0.82151
COD,2022,Lower secondary,15-24,female,0.30862,0.82151
COD,2023,Lower secondary,15-24,female,0.30862,0.82151
COD,2024,Lower secondary,15-24,female,0.30862,0.82151
COD,2025,Lower secondary,15-24,female,0.30862,0.82151
COD,2015,Lower secondary,15-24,male,0.14689,0.77863
COD,2016,Lower secondary,15-24,male,0.14689,0.77863
COD,2017,Lower secondary,15-24,male,0.14689,0.77863
COD,2018,Lower secondary,15-24,male,0.14689,0.77863
COD,2019,Lower secondary,15-24,male,0.14689,0.77863
COD,2020,Lower secondary,15-24,male,0.14689,0.77863
COD,2021,Lower secondary,15-24,male,0.14689,0.77863
COD,2022,Lower secondary,15-24,male,0.14689,0.77863
COD,2023,Lower secondary,15-24,male,0.14689,0.77863
COD,2024,Lower secondary,15-24,male,0.14689,0.77863
COD,2025,Lower secondary,15-24,male,0.14689,0.77863
COD,2015,Lower secondary,25-54,female,0.02398,0.32753
COD,2016,Lower secondary,25-54,female,0.02398,0.32753
COD,2017,Lower secondary,25-54,female,0.02398,0.32753
COD,2018,Lower secondary,25-54,female,0.02398,0.32753
COD,2019,Lower secondary,25-54,female,0.02398,0.32753
COD,2020,Lower secondary,25-54,female,0.02398,0.32753
COD,2021,Lower secondary,25-54,female,0.02398,0.32753
COD,2022,Lower secondary,25-54,female,0.02398,0.32753
COD,2023,Lower secondary,25-54,female,0.02398,0.32753
COD,2024,Lower secondary,25-54,female,0.02398,0.32753
COD,2025,Lower secondary,25-54,female,0.02398,0.32753
COD,2015,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2016,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2017,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2018,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2019,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2020,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2021,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2022,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2023,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2024,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2025,Lower secondary,25-54,male,0.0535799999999999,0.08082
COD,2015,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2016,Lower secondary,55-64,female,0.07822,0.46208
COD,2017,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2018,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2019,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2020,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2021,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2022,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2023,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2024,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2025,Lower secondary,55-64,female,0.0829299999999999,0.46208
COD,2015,Lower secondary,55-64,male,0.0708,0.18465
COD,2016,Lower secondary,55-64,male,0.070632,0.18465
COD,2017,Lower secondary,55-64,male,0.070448,0.18465
COD,2018,Lower secondary,55-64,male,0.070264,0.18465
COD,2019,Lower secondary,55-64,male,0.07008,0.18465
COD,2020,Lower secondary,55-64,male,0.0708,0.18465
COD,2021,Lower secondary,55-64,male,0.0708,0.18465
COD,2022,Lower secondary,55-64,male,0.0708,0.18465
COD,2023,Lower secondary,55-64,male,0.0708,0.18465
COD,2024,Lower secondary,55-64,male,0.0708,0.18465
COD,2025,Lower secondary,55-64,male,0.0708,0.18465
COD,2015,Primary,15-24,female,0.02458,0.53893
COD,2016,Primary,15-24,female,0.02458,0.53893
COD,2017,Primary,15-24,female,0.02458,0.53893
COD,2018,Primary,15-24,female,0.02458,0.53893
COD,2019,Primary,15-24,female,0.02458,0.53893
COD,2020,Primary,15-24,female,0.02458,0.53893
COD,2021,Primary,15-24,female,0.02458,0.53893
COD,2022,Primary,15-24,female,0.02458,0.53893
COD,2023,Primary,15-24,female,0.02458,0.53893
COD,2024,Primary,15-24,female,0.02458,0.53893
COD,2025,Primary,15-24,female,0.02458,0.53893
COD,2015,Primary,15-24,male,0.04216,0.60675
COD,2016,Primary,15-24,male,0.04216,0.60675
COD,2017,Primary,15-24,male,0.04216,0.60675
COD,2018,Primary,15-24,male,0.04216,0.60675
COD,2019,Primary,15-24,male,0.04216,0.60675
COD,2020,Primary,15-24,male,0.04216,0.60675
COD,2021,Primary,15-24,male,0.04216,0.60675
COD,2022,Primary,15-24,male,0.04216,0.60675
COD,2023,Primary,15-24,male,0.04216,0.60675
COD,2024,Primary,15-24,male,0.04216,0.60675
COD,2025,Primary,15-24,male,0.04216,0.60675
COD,2015,Primary,25-54,female,0.0146,0.19414
COD,2016,Primary,25-54,female,0.0146,0.19414
COD,2017,Primary,25-54,female,0.0146,0.19414
COD,2018,Primary,25-54,female,0.0146,0.19414
COD,2019,Primary,25-54,female,0.0146,0.19414
COD,2020,Primary,25-54,female,0.0146,0.19414
COD,2021,Primary,25-54,female,0.0146,0.19414
COD,2022,Primary,25-54,female,0.0146,0.19414
COD,2023,Primary,25-54,female,0.0146,0.19414
COD,2024,Primary,25-54,female,0.0146,0.19414
COD,2025,Primary,25-54,female,0.0146,0.19414
COD,2015,Primary,25-54,male,0.0250999999999999,0.0842
COD,2016,Primary,25-54,male,0.0250999999999999,0.0842
COD,2017,Primary,25-54,male,0.0250999999999999,0.0842
COD,2018,Primary,25-54,male,0.0250999999999999,0.0842
COD,2019,Primary,25-54,male,0.0250999999999999,0.0842
COD,2020,Primary,25-54,male,0.0250999999999999,0.0842
COD,2021,Primary,25-54,male,0.0250999999999999,0.0842
COD,2022,Primary,25-54,male,0.0250999999999999,0.0842
COD,2023,Primary,25-54,male,0.0250999999999999,0.0842
COD,2024,Primary,25-54,male,0.0250999999999999,0.0842
COD,2025,Primary,25-54,male,0.0250999999999999,0.0842
COD,2015,Primary,55-64,female,0.04997,0.25213
COD,2016,Primary,55-64,female,0.04997,0.25213
COD,2017,Primary,55-64,female,0.04997,0.25213
COD,2018,Primary,55-64,female,0.0421,0.25213
COD,2019,Primary,55-64,female,0.0428099999999999,0.25213
COD,2020,Primary,55-64,female,0.0421,0.25213
COD,2021,Primary,55-64,female,0.04567875,0.25213
COD,2022,Primary,55-64,female,0.04997,0.25213
COD,2023,Primary,55-64,female,0.04997,0.25213
COD,2024,Primary,55-64,female,0.04997,0.25213
COD,2025,Primary,55-64,female,0.04997,0.25213
COD,2015,Primary,55-64,male,0.01053,0.12079
COD,2016,Primary,55-64,male,0.01053,0.12079
COD,2017,Primary,55-64,male,0.01053,0.12079
COD,2018,Primary,55-64,male,0.01053,0.12079
COD,2019,Primary,55-64,male,0.01053,0.12079
COD,2020,Primary,55-64,male,0.01053,0.12079
COD,2021,Primary,55-64,male,0.01053,0.12079
COD,2022,Primary,55-64,male,0.01053,0.12079
COD,2023,Primary,55-64,male,0.01053,0.12079
COD,2024,Primary,55-64,male,0.01053,0.12079
COD,2025,Primary,55-64,male,0.01053,0.12079
COD,2015,Tertiary,15-24,female,0.48696,0.795015
COD,2016,Tertiary,15-24,female,0.48696,0.795015
COD,2017,Tertiary,15-24,female,0.48696,0.795015
COD,2018,Tertiary,15-24,female,0.48696,0.795015
COD,2019,Tertiary,15-24,female,0.48696,0.795015
COD,2020,Tertiary,15-24,female,0.48696,0.795015
COD,2021,Tertiary,15-24,female,0.48696,0.795015
COD,2022,Tertiary,15-24,female,0.48696,0.795015
COD,2023,Tertiary,15-24,female,0.48696,0.795015
COD,2024,Tertiary,15-24,female,0.48696,0.795015
COD,2025,Tertiary,15-24,female,0.48696,0.795015
COD,2015,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2016,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2017,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2018,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2019,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2020,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2021,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2022,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2023,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2024,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2025,Tertiary,15-24,male,0.11771,0.7868999999999999
COD,2015,Tertiary,25-54,female,0.18532,0.46287
COD,2016,Tertiary,25-54,female,0.18532,0.46287
COD,2017,Tertiary,25-54,female,0.18532,0.46287
COD,2018,Tertiary,25-54,female,0.18532,0.46287
COD,2019,Tertiary,25-54,female,0.18532,0.46287
COD,2020,Tertiary,25-54,female,0.18532,0.46287
COD,2021,Tertiary,25-54,female,0.18532,0.46287
COD,2022,Tertiary,25-54,female,0.18532,0.46287
COD,2023,Tertiary,25-54,female,0.18532,0.46287
COD,2024,Tertiary,25-54,female,0.18532,0.46287
COD,2025,Tertiary,25-54,female,0.18532,0.46287
COD,2015,Tertiary,25-54,male,0.093115,0.17787
COD,2016,Tertiary,25-54,male,0.093115,0.17787
COD,2017,Tertiary,25-54,male,0.093115,0.17787
COD,2018,Tertiary,25-54,male,0.093115,0.17787
COD,2019,Tertiary,25-54,male,0.093115,0.17787
COD,2020,Tertiary,25-54,male,0.093115,0.17787
COD,2021,Tertiary,25-54,male,0.093115,0.17787
COD,2022,Tertiary,25-54,male,0.093115,0.17787
COD,2023,Tertiary,25-54,male,0.093115,0.17787
COD,2024,Tertiary,25-54,male,0.093115,0.17787
COD,2025,Tertiary,25-54,male,0.093115,0.17787
COD,2015,Tertiary,55-64,female,0.0387225,0.5206850000000001
COD,2016,Tertiary,55-64,female,0.05484,0.5206850000000001
COD,2017,Tertiary,55-64,female,0.02345,0.5206850000000001
COD,2018,Tertiary,55-64,female,0.02329,0.5206850000000001
COD,2019,Tertiary,55-64,female,0.02743,0.5206850000000001
COD,2020,Tertiary,55-64,female,0.02837,0.5206850000000001
COD,2021,Tertiary,55-64,female,0.03345,0.5206850000000001
COD,2022,Tertiary,55-64,female,0.03579,0.5206850000000001
COD,2023,Tertiary,55-64,female,0.02828,0.5206850000000001
COD,2024,Tertiary,55-64,female,0.03476,0.5206850000000001
COD,2025,Tertiary,55-64,female,0.03476,0.5206850000000001
COD,2015,Tertiary,55-64,male,0.03556,0.16437
COD,2016,Tertiary,55-64,male,0.03556,0.16437
COD,2017,Tertiary,55-64,male,0.03556,0.16437
COD,2018,Tertiary,55-64,male,0.03556,0.16437
COD,2019,Tertiary,55-64,male,0.03556,0.16437
COD,2020,Tertiary,55-64,male,0.03556,0.16437
COD,2021,Tertiary,55-64,male,0.03556,0.16437
COD,2022,Tertiary,55-64,male,0.03556,0.16437
COD,2023,Tertiary,55-64,male,0.03556,0.16437
COD,2024,Tertiary,55-64,male,0.03556,0.16437
COD,2025,Tertiary,55-64,male,0.03556,0.16437
COD,2015,Upper secondary,15-24,female,0.11927,0.7465
COD,2016,Upper secondary,15-24,female,0.11927,0.7465
COD,2017,Upper secondary,15-24,female,0.11927,0.7465
COD,2018,Upper secondary,15-24,female,0.11927,0.7465
COD,2019,Upper secondary,15-24,female,0.11927,0.7465
COD,2020,Upper secondary,15-24,female,0.11927,0.7465
COD,2021,Upper secondary,15-24,female,0.11927,0.7465
COD,2022,Upper secondary,15-24,female,0.11927,0.7465
COD,2023,Upper secondary,15-24,female,0.11927,0.7465
COD,2024,Upper secondary,15-24,female,0.11927,0.7465
COD,2025,Upper secondary,15-24,female,0.11927,0.7465
COD,2015,Upper secondary,15-24,male,0.16163,0.72789
COD,2016,Upper secondary,15-24,male,0.16163,0.72789
COD,2017,Upper secondary,15-24,male,0.16163,0.72789
COD,2018,Upper secondary,15-24,male,0.16163,0.72789
COD,2019,Upper secondary,15-24,male,0.16163,0.72789
COD,2020,Upper secondary,15-24,male,0.16163,0.72789
COD,2021,Upper secondary,15-24,male,0.16163,0.72789
COD,2022,Upper secondary,15-24,male,0.16163,0.72789
COD,2023,Upper secondary,15-24,male,0.16163,0.72789
COD,2024,Upper secondary,15-24,male,0.16163,0.72789
COD,2025,Upper secondary,15-24,male,0.16163,0.72789
COD,2015,Upper secondary,25-54,female,0.05588,0.33066
COD,2016,Upper secondary,25-54,female,0.05588,0.33066
COD,2017,Upper secondary,25-54,female,0.05588,0.33066
COD,2018,Upper secondary,25-54,female,0.05588,0.33066
COD,2019,Upper secondary,25-54,female,0.05588,0.33066
COD,2020,Upper secondary,25-54,female,0.05588,0.33066
COD,2021,Upper secondary,25-54,female,0.05588,0.33066
COD,2022,Upper secondary,25-54,female,0.05588,0.33066
COD,2023,Upper secondary,25-54,female,0.05588,0.33066
COD,2024,Upper secondary,25-54,female,0.05588,0.33066
COD,2025,Upper secondary,25-54,female,0.05588,0.33066
COD,2015,Upper secondary,25-54,male,0.0508,0.11157
COD,2016,Upper secondary,25-54,male,0.0508,0.11157
COD,2017,Upper secondary,25-54,male,0.0508,0.11157
COD,2018,Upper secondary,25-54,male,0.0508,0.11157
COD,2019,Upper secondary,25-54,male,0.0508,0.11157
COD,2020,Upper secondary,25-54,male,0.0508,0.11157
COD,2021,Upper secondary,25-54,male,0.0508,0.11157
COD,2022,Upper secondary,25-54,male,0.0508,0.11157
COD,2023,Upper secondary,25-54,male,0.0508,0.11157
COD,2024,Upper secondary,25-54,male,0.0508,0.11157
COD,2025,Upper secondary,25-54,male,0.0508,0.11157
COD,2015,Upper secondary,55-64,female,0.01825,0.3578
COD,2016,Upper secondary,55-64,female,0.01825,0.3578
COD,2017,Upper secondary,55-64,female,0.01825,0.3578
COD,2018,Upper secondary,55-64,female,0.01825,0.3578
COD,2019,Upper secondary,55-64,female,0.01825,0.3578
COD,2020,Upper secondary,55-64,female,0.01825,0.3578
COD,2021,Upper secondary,55-64,female,0.01825,0.3578
COD,2022,Upper secondary,55-64,female,0.01825,0.3578
COD,2023,Upper secondary,55-64,female,0.01825,0.3578
COD,2024,Upper secondary,55-64,female,0.01825,0.3578
COD,2025,Upper secondary,55-64,female,0.01825,0.3578
COD,2015,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2016,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2017,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2018,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2019,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2020,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2021,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2022,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2023,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2024,Upper secondary,55-64,male,0.01961,0.0951299999999999
COD,2025,Upper secondary,55-64,male,0.01961,0.0951299999999999
COG,2015,Less than primary,15-24,female,0.054535,0.40567
COG,2016,Less than primary,15-24,female,0.054535,0.40567
COG,2017,Less than primary,15-24,female,0.054535,0.40567
COG,2018,Less than primary,15-24,female,0.054535,0.40567
COG,2019,Less than primary,15-24,female,0.054535,0.40567
COG,2020,Less than primary,15-24,female,0.054535,0.40567
COG,2021,Less than primary,15-24,female,0.054535,0.40567
COG,2022,Less than primary,15-24,female,0.054535,0.40567
COG,2023,Less than primary,15-24,female,0.054535,0.40567
COG,2024,Less than primary,15-24,female,0.054535,0.40567
COG,2025,Less than primary,15-24,female,0.054535,0.40567
COG,2015,Less than primary,15-24,male,0.10497,0.50602
COG,2016,Less than primary,15-24,male,0.10497,0.50602
COG,2017,Less than primary,15-24,male,0.10497,0.50602
COG,2018,Less than primary,15-24,male,0.10497,0.50602
COG,2019,Less than primary,15-24,male,0.10497,0.50602
COG,2020,Less than primary,15-24,male,0.10497,0.50602
COG,2021,Less than primary,15-24,male,0.10497,0.50602
COG,2022,Less than primary,15-24,male,0.10497,0.50602
COG,2023,Less than primary,15-24,male,0.10497,0.50602
COG,2024,Less than primary,15-24,male,0.10497,0.50602
COG,2025,Less than primary,15-24,male,0.10497,0.50602
COG,2015,Less than primary,25-54,female,0.13507,0.55499
COG,2016,Less than primary,25-54,female,0.13507,0.55499
COG,2017,Less than primary,25-54,female,0.13507,0.55499
COG,2018,Less than primary,25-54,female,0.13507,0.55499
COG,2019,Less than primary,25-54,female,0.13507,0.55499
COG,2020,Less than primary,25-54,female,0.13507,0.55499
COG,2021,Less than primary,25-54,female,0.13507,0.55499
COG,2022,Less than primary,25-54,female,0.13507,0.55499
COG,2023,Less than primary,25-54,female,0.13507,0.55499
COG,2024,Less than primary,25-54,female,0.13507,0.55499
COG,2025,Less than primary,25-54,female,0.13507,0.55499
COG,2015,Less than primary,25-54,male,0.146355,0.51301
COG,2016,Less than primary,25-54,male,0.146355,0.51301
COG,2017,Less than primary,25-54,male,0.146355,0.51301
COG,2018,Less than primary,25-54,male,0.146355,0.51301
COG,2019,Less than primary,25-54,male,0.146355,0.51301
COG,2020,Less than primary,25-54,male,0.146355,0.51301
COG,2021,Less than primary,25-54,male,0.146355,0.51301
COG,2022,Less than primary,25-54,male,0.146355,0.51301
COG,2023,Less than primary,25-54,male,0.146355,0.51301
COG,2024,Less than primary,25-54,male,0.146355,0.51301
COG,2025,Less than primary,25-54,male,0.146355,0.51301
COG,2015,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2016,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2017,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2018,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2019,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2020,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2021,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2022,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2023,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2024,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2025,Less than primary,55-64,female,0.19279,0.6685599999999999
COG,2015,Less than primary,55-64,male,0.12697,0.8021750000000001
COG,2016,Less than primary,55-64,male,0.12697,0.8021750000000001
COG,2017,Less than primary,55-64,male,0.12697,0.8021750000000001
COG,2018,Less than primary,55-64,male,0.12697,0.8021750000000001
COG,2019,Less than primary,55-64,male,0.12697,0.8021750000000001
COG,2020,Less than primary,55-64,male,0.12697,0.8021750000000001
